"","County.Code","District.Code","School.Code","Grade","Year","Subgroup","Percentage.Standard.Met.and.Above","School.Name","Zip.Code"
"267",1,61176,6000624,5,2010,111,84.6666666666667,"Glenmoor Elementary",94536
"268",1,61176,6000624,6,2010,31,31.5,"Glenmoor Elementary",94536
"269",1,61176,6000624,6,2010,111,80.5,"Glenmoor Elementary",94536
"270",1,61176,6000749,2,2010,111,89,"Mission Valley Elementary",94539
"271",1,61176,6000749,3,2010,111,93,"Mission Valley Elementary",94539
"272",1,61176,6000749,4,2010,111,99,"Mission Valley Elementary",94539
"273",1,61176,6000749,5,2010,111,91.6603174603175,"Mission Valley Elementary",94539
"274",1,61176,6000749,6,2010,31,57.5,"Mission Valley Elementary",94539
"275",1,61176,6000749,6,2010,111,93.4978165938865,"Mission Valley Elementary",94539
"276",1,61176,6000756,2,2010,31,50,"Niles Elementary",94536
"277",1,61176,6000756,2,2010,111,76,"Niles Elementary",94536
"278",1,61176,6000756,3,2010,111,80.5567010309278,"Niles Elementary",94536
"279",1,61176,6000756,4,2010,31,76.5,"Niles Elementary",94536
"280",1,61176,6000756,4,2010,111,76.9384615384615,"Niles Elementary",94536
"281",1,61176,6000756,5,2010,111,88.3248407643312,"Niles Elementary",94536
"282",1,61176,6000756,6,2010,111,81.0754716981132,"Niles Elementary",94536
"283",1,61176,6000798,2,2010,111,94,"Parkmont Elementary",94536
"284",1,61176,6000798,3,2010,31,38.5,"Parkmont Elementary",94536
"285",1,61176,6000798,3,2010,111,87.0307692307692,"Parkmont Elementary",94536
"286",1,61176,6000798,4,2010,31,83.5,"Parkmont Elementary",94536
"287",1,61176,6000798,4,2010,111,93,"Parkmont Elementary",94536
"288",1,61176,6000798,5,2010,31,59,"Parkmont Elementary",94536
"289",1,61176,6000798,5,2010,111,88.6713286713287,"Parkmont Elementary",94536
"290",1,61176,6000798,6,2010,31,58.5,"Parkmont Elementary",94536
"291",1,61176,6000798,6,2010,111,83.5,"Parkmont Elementary",94536
"292",1,61176,6000806,2,2010,31,40.5,"Patterson Elementary",94536
"293",1,61176,6000806,2,2010,111,71.5,"Patterson Elementary",94536
"294",1,61176,6000806,3,2010,31,33.6981132075472,"Patterson Elementary",94536
"295",1,61176,6000806,3,2010,111,71.9243697478992,"Patterson Elementary",94536
"296",1,61176,6000806,4,2010,31,54,"Patterson Elementary",94536
"297",1,61176,6000806,4,2010,111,80.4587155963303,"Patterson Elementary",94536
"298",1,61176,6000806,5,2010,31,47,"Patterson Elementary",94536
"299",1,61176,6000806,5,2010,111,57.6369426751592,"Patterson Elementary",94536
"300",1,61176,6000806,6,2010,31,50,"Patterson Elementary",94536
"301",1,61176,6000806,6,2010,111,76.5,"Patterson Elementary",94536
"302",1,61176,6000830,2,2010,31,50,"Vallejo Mill Elementary",94536
"303",1,61176,6000830,2,2010,111,86,"Vallejo Mill Elementary",94536
"304",1,61176,6000830,3,2010,31,34.5,"Vallejo Mill Elementary",94536
"305",1,61176,6000830,3,2010,111,72.8795180722892,"Vallejo Mill Elementary",94536
"306",1,61176,6000830,4,2010,31,36.3783783783784,"Vallejo Mill Elementary",94536
"307",1,61176,6000830,4,2010,111,70.5,"Vallejo Mill Elementary",94536
"308",1,61176,6000830,5,2010,31,52,"Vallejo Mill Elementary",94536
"309",1,61176,6000830,5,2010,111,63.7872340425532,"Vallejo Mill Elementary",94536
"310",1,61176,6000830,6,2010,31,58,"Vallejo Mill Elementary",94536
"311",1,61176,6000830,6,2010,111,49.5915492957746,"Vallejo Mill Elementary",94536
"312",1,61176,6000848,3,2010,31,65.5,"Warm Springs Elementary",94539
"313",1,61176,6000848,3,2010,111,88.5,"Warm Springs Elementary",94539
"314",1,61176,6000848,4,2010,31,88,"Warm Springs Elementary",94539
"315",1,61176,6000848,4,2010,111,90.5,"Warm Springs Elementary",94539
"316",1,61176,6000848,5,2010,31,67,"Warm Springs Elementary",94539
"317",1,61176,6000848,5,2010,111,92.6666666666667,"Warm Springs Elementary",94539
"318",1,61176,6000848,6,2010,31,66,"Warm Springs Elementary",94539
"319",1,61176,6000848,6,2010,111,91,"Warm Springs Elementary",94539
"320",1,61176,6056873,7,2010,31,51.5142857142857,"Centerville Junior High",94536
"321",1,61176,6056873,7,2010,111,79.527386541471,"Centerville Junior High",94536
"322",1,61176,6056873,8,2010,31,28.6726862302483,"Centerville Junior High",94536
"323",1,61176,6056873,8,2010,111,66.5665796344648,"Centerville Junior High",94536
"324",1,61176,6056915,7,2010,31,43.5532994923858,"Thornton Junior High",94536
"325",1,61176,6056915,7,2010,111,79.1292059219381,"Thornton Junior High",94536
"326",1,61176,6056915,8,2010,31,50.0446009389671,"Thornton Junior High",94536
"327",1,61176,6056915,8,2010,111,78.4967414916727,"Thornton Junior High",94536
"328",1,61176,6089320,2,2010,31,29,"Brookvale Elementary",94536
"329",1,61176,6089320,2,2010,111,88.5,"Brookvale Elementary",94536
"330",1,61176,6089320,3,2010,31,32,"Brookvale Elementary",94536
"331",1,61176,6089320,3,2010,111,78.4086021505376,"Brookvale Elementary",94536
"332",1,61176,6089320,6,2010,111,75.9158878504673,"Brookvale Elementary",94536
"333",1,61176,6089619,2,2010,31,71.5,"Warwick Elementary",94555
"334",1,61176,6089619,2,2010,111,89.5,"Warwick Elementary",94555
"335",1,61176,6089619,3,2010,31,45.5,"Warwick Elementary",94555
"336",1,61176,6089619,3,2010,111,81.4550264550265,"Warwick Elementary",94555
"337",1,61176,6089619,4,2010,31,61.1929824561403,"Warwick Elementary",94555
"338",1,61176,6089619,4,2010,111,86.5,"Warwick Elementary",94555
"339",1,61176,6089619,5,2010,31,53.140625,"Warwick Elementary",94555
"340",1,61176,6089619,5,2010,111,74.3537906137184,"Warwick Elementary",94555
"341",1,61176,6089619,6,2010,31,56,"Warwick Elementary",94555
"342",1,61176,6089619,6,2010,111,72.5,"Warwick Elementary",94555
"343",1,61176,6090534,2,2010,111,99,"Mission San Jose Elementary",94539
"344",1,61176,6090534,3,2010,111,92.5,"Mission San Jose Elementary",94539
"345",1,61176,6090534,4,2010,111,98.5026455026455,"Mission San Jose Elementary",94539
"346",1,61176,6090534,5,2010,111,97.6666666666667,"Mission San Jose Elementary",94539
"347",1,61176,6090534,6,2010,111,94.4978902953586,"Mission San Jose Elementary",94539
"348",1,61176,6090542,2,2010,31,55.5,"Oliveira Elementary",94536
"349",1,61176,6090542,2,2010,111,70,"Oliveira Elementary",94536
"350",1,61176,6090542,3,2010,31,44.5,"Oliveira Elementary",94536
"351",1,61176,6090542,3,2010,111,73.5670103092783,"Oliveira Elementary",94536
"352",1,61176,6090542,4,2010,31,76.8571428571429,"Oliveira Elementary",94536
"353",1,61176,6090542,4,2010,111,84.9090909090909,"Oliveira Elementary",94536
"354",1,61176,6090542,5,2010,31,49.6666666666667,"Oliveira Elementary",94536
"355",1,61176,6090542,5,2010,111,80.697247706422,"Oliveira Elementary",94536
"356",1,61176,6090542,6,2010,31,53.5,"Oliveira Elementary",94536
"357",1,61176,6090542,6,2010,111,66.9454545454546,"Oliveira Elementary",94536
"358",1,61176,6104723,2,2010,31,71,"Ardenwood Elementary",94555
"359",1,61176,6104723,2,2010,111,93,"Ardenwood Elementary",94555
"360",1,61176,6104723,3,2010,31,62.5,"Ardenwood Elementary",94555
"361",1,61176,6104723,3,2010,111,93,"Ardenwood Elementary",94555
"362",1,61176,6104723,4,2010,31,54.5,"Ardenwood Elementary",94555
"363",1,61176,6104723,4,2010,111,90.979797979798,"Ardenwood Elementary",94555
"364",1,61176,6104723,5,2010,31,72.3333333333333,"Ardenwood Elementary",94555
